OWNER;TABLE_NAME;COLUMN_NAME;COLUMN_ID;DATA_TYPE;DATA_LENGTH;DATA_PRECISION;DATA_SCALE
MAXIMO;COMPCONTACT;ORGID;12;VARCHAR2;32;;
MAXIMO;COMPCONTACT;COMPCONTACTID;13;NUMBER;22;;
MAXIMO;COMPCONTACT;CELLPHONE;14;VARCHAR2;80;;
MAXIMO;COMPCONTACT;ROWSTAMP;15;VARCHAR2;160;;
MAXIMO;COMPCONTACT;CLASSSTRUCTUREID;16;VARCHAR2;80;;
MAXIMO;CONDITION;CLASSNAME;1;VARCHAR2;1024;;
MAXIMO;CONDITION;CONDITIONID;2;NUMBER;22;;
MAXIMO;CONDITION;CONDITIONNUM;3;VARCHAR2;48;;
MAXIMO;CONDITION;DESCRIPTION;4;VARCHAR2;1600;;
MAXIMO;CONDITION;EXPRESSION;5;VARCHAR2;4000;;
MAXIMO;CONDITION;TYPE;6;VARCHAR2;80;;
MAXIMO;CONDITION;ROWSTAMP;7;VARCHAR2;160;;
MAXIMO;CONDITION;NOCACHING;8;NUMBER;22;;
MAXIMO;CONTLINEASSET;CONTLINEASSETID;1;NUMBER;22;;
MAXIMO;CONTLINEASSET;CONTRACTNUM;2;VARCHAR2;32;;
MAXIMO;CONTLINEASSET;REVISIONNUM;3;NUMBER;22;;
MAXIMO;CONTLINEASSET;LOCATION;4;VARCHAR2;100;;
MAXIMO;CONTLINEASSET;WARRANTYSTARTDATE;5;DATE;7;;
MAXIMO;CONTLINEASSET;WARRANTYENDDATE;6;DATE;7;;
MAXIMO;CONTLINEASSET;COVERSCHILDREN;7;NUMBER;22;;
MAXIMO;CONTLINEASSET;ORGID;8;VARCHAR2;32;;
MAXIMO;CONTLINEASSET;DESCRIPTION;9;VARCHAR2;4000;;
MAXIMO;CONTLINEASSET;DURATION;10;NUMBER;22;;
MAXIMO;CONTLINEASSET;TIMEUNIT;11;VARCHAR2;32;;
MAXIMO;CONTLINEASSET;ASSETID;12;NUMBER;22;;
MAXIMO;CONTLINEASSET;CONTRACTLINENUM;13;NUMBER;22;;
MAXIMO;CONTLINEASSET;ASSETTYPE;14;VARCHAR2;100;;
MAXIMO;CONTLINEASSET;LOCATIONSITE;15;VARCHAR2;32;;
MAXIMO;CONTLINEASSET;ROWSTAMP;16;VARCHAR2;160;;
MAXIMO;CONTRACT;CONTRACTNUM;1;VARCHAR2;32;;
MAXIMO;CONTRACT;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;CONTRACT;MASTERNUM;3;VARCHAR2;32;;
MAXIMO;CONTRACT;VENDORREFNUM;4;VARCHAR2;48;;
MAXIMO;CONTRACT;CONTRACTTYPE;5;VARCHAR2;100;;
MAXIMO;CONTRACT;REVISIONNUM;6;NUMBER;22;;
MAXIMO;CONTRACT;PURCHASEAGENT;7;VARCHAR2;120;;
MAXIMO;CONTRACT;STATUS;8;VARCHAR2;48;;
MAXIMO;CONTRACT;STATUSDATE;9;DATE;7;;
MAXIMO;CONTRACT;STARTDATE;10;DATE;7;;
MAXIMO;CONTRACT;ENDDATE;11;DATE;7;;
MAXIMO;CONTRACT;RENEWALDATE;12;DATE;7;;
MAXIMO;CONTRACT;EXTENDABLE;13;NUMBER;22;;
MAXIMO;CONTRACT;AUTOEXTENDPERIOD;14;NUMBER;22;;
MAXIMO;CONTRACT;CONDFOREXT;15;VARCHAR2;80;;
MAXIMO;CONTRACT;CUSTTERMALLOWED;16;NUMBER;22;;
MAXIMO;CONTRACT;CUSTNOTIFYPERIOD;17;NUMBER;22;;
MAXIMO;CONTRACT;VENDTERMALLOWED;18;NUMBER;22;;
MAXIMO;CONTRACT;VENDNOTIFYPERIOD;19;NUMBER;22;;
MAXIMO;CONTRACT;VENDOR;20;VARCHAR2;48;;
MAXIMO;CONTRACT;CONTACT;21;VARCHAR2;200;;
MAXIMO;CONTRACT;FREIGHTTERMS;22;VARCHAR2;200;;
MAXIMO;CONTRACT;PAYMENTTERMS;23;VARCHAR2;80;;
MAXIMO;CONTRACT;SHIPVIA;24;VARCHAR2;80;;
MAXIMO;CONTRACT;CUSTOMERNUM;25;VARCHAR2;64;;
MAXIMO;CONTRACT;FOB;26;VARCHAR2;80;;
MAXIMO;CONTRACT;TOTALCOST;27;NUMBER;22;10;2
MAXIMO;CONTRACT;CHANGEBY;28;VARCHAR2;120;;
MAXIMO;CONTRACT;CHANGEDATE;29;DATE;7;;
MAXIMO;CONTRACT;HISTORYFLAG;30;NUMBER;22;;
MAXIMO;CONTRACT;CURRENCYCODE;31;VARCHAR2;32;;
MAXIMO;CONTRACT;EXCHANGERATE;32;NUMBER;22;14;7
MAXIMO;CONTRACT;EXCHANGERATE2;33;NUMBER;22;14;7
MAXIMO;CONTRACT;EXCHANGEDATE;34;DATE;7;;
MAXIMO;CONTRACT;BUYAHEAD;35;NUMBER;22;;
MAXIMO;CONTRACT;INCLUSIVE1;36;NUMBER;22;;
MAXIMO;CONTRACT;INCLUSIVE2;37;NUMBER;22;;
MAXIMO;CONTRACT;INCLUSIVE3;38;NUMBER;22;;
MAXIMO;CONTRACT;INCLUSIVE4;39;NUMBER;22;;
MAXIMO;CONTRACT;INCLUSIVE5;40;NUMBER;22;;
MAXIMO;CONTRACT;EXTERNALREFID;41;VARCHAR2;40;;
MAXIMO;CONTRACT;OWNERSYSID;42;VARCHAR2;40;;
MAXIMO;CONTRACT;SENDERSYSID;43;VARCHAR2;200;;
MAXIMO;CONTRACT;ORGID;44;VARCHAR2;32;;
MAXIMO;CONTRACT;TOTALBASECOST;45;NUMBER;22;10;2
MAXIMO;CONTRACT;POREQUIRED;46;NUMBER;22;;
MAXIMO;CONTRACT;PAYMENTSCHED;47;NUMBER;22;;
MAXIMO;CONTRACT;HASINSURANCE;48;NUMBER;22;;
MAXIMO;CONTRACT;INSURANCEEXPDATE;49;DATE;7;;
MAXIMO;CONTRACT;CONTRACTID;50;NUMBER;22;;
MAXIMO;CONTRACT;REVCOMMENTS;51;VARCHAR2;400;;
MAXIMO;CONTRACT;LANGCODE;52;VARCHAR2;16;;
MAXIMO;CONTRACT;MASTERREVNUM;53;NUMBER;22;;
MAXIMO;CONTRACT;PROCESSCLAIM;54;NUMBER;22;;
MAXIMO;CONTRACT;INSPECTIONREQUIRED;55;NUMBER;22;;
MAXIMO;CONTRACT;HASLD;56;NUMBER;22;;
MAXIMO;CONTRACT;ROWSTAMP;57;VARCHAR2;160;;
MAXIMO;CONTRACT;LLYALLIANCECONT;58;NUMBER;22;;
MAXIMO;CONTRACTAUTH;CONTRACTNUM;1;VARCHAR2;32;;
MAXIMO;CONTRACTAUTH;AUTHORGID;2;VARCHAR2;32;;
MAXIMO;CONTRACTAUTH;AUTHSITEID;3;VARCHAR2;32;;
MAXIMO;CONTRACTAUTH;VENDOR;4;VARCHAR2;48;;
MAXIMO;CONTRACTAUTH;BILLTO;5;VARCHAR2;120;;
MAXIMO;CONTRACTAUTH;BILLTOATTN;6;VARCHAR2;120;;
MAXIMO;CONTRACTAUTH;CONTRACTAUTHID;7;NUMBER;22;;
MAXIMO;CONTRACTAUTH;ORGID;8;VARCHAR2;32;;
MAXIMO;CONTRACTAUTH;REVISIONNUM;9;NUMBER;22;;
MAXIMO;CONTRACTAUTH;ISDEFAULT;10;NUMBER;22;;
MAXIMO;CONTRACTAUTH;CONTRACTID;11;NUMBER;22;;
MAXIMO;CONTRACTAUTH;ROWSTAMP;12;VARCHAR2;160;;
MAXIMO;CONTRACTDEFAULT;CONTRACTDEFAULTID;1;NUMBER;22;;
MAXIMO;CONTRACTDEFAULT;MAXCONTRACTTYPE;2;VARCHAR2;200;;
MAXIMO;CONTRACTDEFAULT;PROPERTYID;3;VARCHAR2;120;;
MAXIMO;CONTRACTDEFAULT;DEFAULTVALUE;4;VARCHAR2;200;;
MAXIMO;CONTRACTDEFAULT;EDITABLE;5;NUMBER;22;;
MAXIMO;CONTRACTDEFAULT;ROWSTAMP;6;VARCHAR2;160;;
MAXIMO;CONTRACTLINE;CONTRACTNUM;1;VARCHAR2;32;;
MAXIMO;CONTRACTLINE;CONTRACTLINENUM;2;NUMBER;22;;
MAXIMO;CONTRACTLINE;CONTRACTLINEID;3;NUMBER;22;;
MAXIMO;CONTRACTLINE;LINETYPE;4;VARCHAR2;60;;
MAXIMO;CONTRACTLINE;ITEMNUM;5;VARCHAR2;120;;
MAXIMO;CONTRACTLINE;ITEMSETID;6;VARCHAR2;32;;
MAXIMO;CONTRACTLINE;CONDITIONCODE;7;VARCHAR2;120;;
MAXIMO;CONTRACTLINE;DESCRIPTION;8;VARCHAR2;4000;;
MAXIMO;CONTRACTLINE;CATALOGCODE;9;VARCHAR2;200;;
MAXIMO;CONTRACTLINE;MANUFACTURER;10;VARCHAR2;48;;
MAXIMO;CONTRACTLINE;MODELNUM;11;VARCHAR2;1000;;
MAXIMO;CONTRACTLINE;ORDERUNIT;12;VARCHAR2;64;;
MAXIMO;CONTRACTLINE;ORDERQTY;13;NUMBER;22;15;2
MAXIMO;CONTRACTLINE;UNITCOST;14;NUMBER;22;10;2
MAXIMO;CONTRACTLINE;LINECOST;15;NUMBER;22;10;2
MAXIMO;CONTRACTLINE;LINECOST2;16;NUMBER;22;10;2
MAXIMO;CONTRACTLINE;INSPECTIONREQUIRED;17;NUMBER;22;;
MAXIMO;CONTRACTLINE;ENTERBY;18;VARCHAR2;120;;
MAXIMO;CONTRACTLINE;ENTERDATE;19;DATE;7;;
MAXIMO;CONTRACTLINE;REMARK;20;VARCHAR2;200;;
MAXIMO;CONTRACTLINE;ORGID;21;VARCHAR2;32;;
MAXIMO;CONTRACTLINE;LINESTATUS;22;VARCHAR2;48;;
MAXIMO;CONTRACTLINE;COMMODITY;23;VARCHAR2;32;;
MAXIMO;CONTRACTLINE;COMMODITYGROUP;24;VARCHAR2;32;;
MAXIMO;CONTRACTLINE;REVISIONNUM;25;NUMBER;22;;
MAXIMO;CONTRACTLINE;REVSTATUS;26;VARCHAR2;28;;
MAXIMO;CONTRACTLINE;CHGQTYONUSE;27;NUMBER;22;;
MAXIMO;CONTRACTLINE;CHGPRICEONUSE;28;NUMBER;22;;
MAXIMO;CONTRACTLINE;LEADTIME;29;NUMBER;22;;
MAXIMO;CONTRACTLINE;HASPAYMENTSCHED;30;NUMBER;22;;
MAXIMO;CONTRACTLINE;POREQUIRED;31;NUMBER;22;;
MAXIMO;CONTRACTLINE;CONTRACTTYPE;32;VARCHAR2;100;;
MAXIMO;CONTRACTLINE;LEASEENDVALUE;33;NUMBER;22;10;2
MAXIMO;CONTRACTLINE;LANGCODE;34;VARCHAR2;16;;
MAXIMO;CONTRACTLINE;HASLD;35;NUMBER;22;;
MAXIMO;CONTRACTLINE;ROWSTAMP;36;VARCHAR2;160;;
MAXIMO;CONTRACTPROPERTY;PROPERTYID;1;VARCHAR2;120;;
MAXIMO;CONTRACTPROPERTY;DESCRIPTION;2;VARCHAR2;480;;
MAXIMO;CONTRACTPROPERTY;DATATYPE;3;VARCHAR2;40;;
MAXIMO;CONTRACTPROPERTY;CONTRACTPROPERTYID;4;NUMBER;22;;
MAXIMO;CONTRACTPROPERTY;ROWSTAMP;5;VARCHAR2;160;;
MAXIMO;CONTRACTPURCH;CONTRACTNUM;1;VARCHAR2;32;;
MAXIMO;CONTRACTPURCH;ADDLINESONUSE;2;NUMBER;22;;
MAXIMO;CONTRACTPURCH;CHGPRICEONUSE;3;NUMBER;22;;
MAXIMO;CONTRACTPURCH;CHGQTYONUSE;4;NUMBER;22;;
MAXIMO;CONTRACTPURCH;MAXVOL;5;NUMBER;22;10;2
MAXIMO;CONTRACTPURCH;MAXRELVOL;6;NUMBER;22;10;2
MAXIMO;CONTRACTPURCH;SHIPPINGLOSS;7;NUMBER;22;;
MAXIMO;CONTRACTPURCH;DELIVERYLOSS;8;NUMBER;22;;
MAXIMO;CONTRACTPURCH;ACCEPTANCELOSS;9;NUMBER;22;;
MAXIMO;CONTRACTPURCH;ACCEPTPERIOD;10;NUMBER;22;;
MAXIMO;CONTRACTPURCH;ENFORCEBUNDLE;11;NUMBER;22;;
MAXIMO;CONTRACTPURCH;AMTREMAINING;12;NUMBER;22;10;2
MAXIMO;CONTRACTPURCH;ORGID;13;VARCHAR2;32;;
MAXIMO;CONTRACTPURCH;CREATEREL;14;NUMBER;22;;
MAXIMO;CONTRACTPURCH;CANEXCEEDVOLUME;15;NUMBER;22;;
MAXIMO;CONTRACTPURCH;CONTRACTPURCHID;16;NUMBER;22;;
MAXIMO;CONTRACTPURCH;REVISIONNUM;17;NUMBER;22;;
MAXIMO;CONTRACTPURCH;MAINTHIERCHY;18;NUMBER;22;;
MAXIMO;CONTRACTPURCH;SWLICTYPE;19;VARCHAR2;100;;
MAXIMO;CONTRACTPURCH;ROWSTAMP;20;VARCHAR2;160;;
MAXIMO;CONTRACTTERM;CONTRACTNUM;1;VARCHAR2;32;;
MAXIMO;CONTRACTTERM;SEQNUM;2;NUMBER;22;;
MAXIMO;CONTRACTTERM;TERMID;3;VARCHAR2;100;;
MAXIMO;CONTRACTTERM;DESCRIPTION;4;VARCHAR2;400;;
MAXIMO;CONTRACTTERM;ORGID;5;VARCHAR2;32;;
MAXIMO;CONTRACTTERM;CANEDIT;6;NUMBER;22;;
MAXIMO;CONTRACTTERM;SENDTOVENDOR;7;NUMBER;22;;
MAXIMO;CONTRACTTERM;CONTRACTTERMID;8;NUMBER;22;;
MAXIMO;CONTRACTTERM;REVISIONNUM;9;NUMBER;22;;
MAXIMO;CONTRACTTERM;LANGCODE;10;VARCHAR2;16;;
MAXIMO;CONTRACTTERM;HASLD;11;NUMBER;22;;
MAXIMO;CONTRACTTERM;ROWSTAMP;12;VARCHAR2;160;;
MAXIMO;CONTRACTTYPE;CONTRACTTYPEID;1;VARCHAR2;100;;
MAXIMO;CONTRACTTYPE;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;CONTRACTTYPE;MAXCONTRACTTYPE;3;VARCHAR2;200;;
MAXIMO;CONTRACTTYPE;ORGID;4;VARCHAR2;32;;
MAXIMO;CONTRACTTYPE;CONTRACTTYPEUID;5;NUMBER;22;;
MAXIMO;CONTRACTTYPE;ROWSTAMP;6;VARCHAR2;160;;
MAXIMO;CONTRACTTYPE;CONTENTUID;7;VARCHAR2;200;;
MAXIMO;CONVERSION;CONVERSIONID;1;NUMBER;22;;
MAXIMO;CONVERSION;FROMMEASUREUNIT;2;VARCHAR2;64;;
MAXIMO;CONVERSION;TOMEASUREUNIT;3;VARCHAR2;64;;
MAXIMO;CONVERSION;CONVERSION;4;NUMBER;22;15;2
MAXIMO;CONVERSION;CHANGEBY;5;VARCHAR2;120;;
MAXIMO;CONVERSION;CHANGEDATE;6;DATE;7;;
MAXIMO;CONVERSION;ITEMSETID;7;VARCHAR2;32;;
MAXIMO;CONVERSION;ITEMNUM;8;VARCHAR2;120;;
MAXIMO;CONVERSION;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;CONVERSION;CONTENTUID;10;VARCHAR2;200;;
MAXIMO;CRAFT;CRAFT;1;VARCHAR2;32;;
MAXIMO;CRAFT;ORGID;2;VARCHAR2;32;;
MAXIMO;CRAFT;DESCRIPTION;3;VARCHAR2;400;;
MAXIMO;CRAFT;CRAFTID;4;NUMBER;22;;
MAXIMO;CRAFT;LANGCODE;5;VARCHAR2;16;;
MAXIMO;CRAFT;SENDERSYSID;6;VARCHAR2;200;;
MAXIMO;CRAFT;SOURCESYSID;7;VARCHAR2;40;;
MAXIMO;CRAFT;OWNERSYSID;8;VARCHAR2;40;;
MAXIMO;CRAFT;EXTERNALREFID;9;VARCHAR2;40;;
MAXIMO;CRAFT;HASLD;10;NUMBER;22;;
MAXIMO;CRAFT;ROWSTAMP;11;VARCHAR2;160;;
MAXIMO;CRAFT;ISCREW;12;NUMBER;22;;
MAXIMO;CRAFT;WORKZONETYPE;13;VARCHAR2;80;;
MAXIMO;CRAFTRATE;CRAFT;1;VARCHAR2;32;;
MAXIMO;CRAFTRATE;SKILLLEVEL;2;VARCHAR2;60;;
MAXIMO;CRAFTRATE;ORGID;3;VARCHAR2;32;;
MAXIMO;CRAFTRATE;CONTRACTNUM;4;VARCHAR2;32;;
MAXIMO;CRAFTRATE;STANDARDRATE;5;NUMBER;22;10;2
MAXIMO;CRAFTRATE;CRAFTRATEID;6;NUMBER;22;;
MAXIMO;CRAFTRATE;REVISIONNUM;7;NUMBER;22;;
MAXIMO;CRAFTRATE;VENDOR;8;VARCHAR2;48;;
MAXIMO;CRAFTRATE;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;CRAFTSKILL;CRAFT;1;VARCHAR2;32;;
MAXIMO;CRAFTSKILL;SKILLLEVEL;2;VARCHAR2;60;;
MAXIMO;CRAFTSKILL;ORGID;3;VARCHAR2;32;;
MAXIMO;CRAFTSKILL;RANK;4;NUMBER;22;;
MAXIMO;CRAFTSKILL;DESCRIPTION;5;VARCHAR2;400;;
MAXIMO;CRAFTSKILL;CRAFTSKILLID;6;NUMBER;22;;
MAXIMO;CRAFTSKILL;LANGCODE;7;VARCHAR2;16;;
MAXIMO;CRAFTSKILL;HASLD;8;NUMBER;22;;
MAXIMO;CRAFTSKILL;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;CURRENCY;CURRENCYCODE;1;VARCHAR2;32;;
MAXIMO;CURRENCY;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;CURRENCY;ACTIVE;3;NUMBER;22;;
MAXIMO;CURRENCY;CHANGEDATE;4;DATE;7;;
MAXIMO;CURRENCY;CHANGEBY;5;VARCHAR2;120;;
MAXIMO;CURRENCY;CURRENCYID;6;NUMBER;22;;
MAXIMO;CURRENCY;LANGCODE;7;VARCHAR2;16;;
MAXIMO;CURRENCY;HASLD;8;NUMBER;22;;
MAXIMO;CURRENCY;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;DOCINFO;DOCUMENT;1;VARCHAR2;128;;
MAXIMO;DOCINFO;DESCRIPTION;2;VARCHAR2;1016;;
MAXIMO;DOCINFO;APPLICATION;3;VARCHAR2;32;;
MAXIMO;DOCINFO;STATUS;4;VARCHAR2;32;;
MAXIMO;DOCINFO;STATUSDATE;5;DATE;7;;
MAXIMO;DOCINFO;CREATEDATE;6;DATE;7;;
MAXIMO;DOCINFO;REVISION;7;NUMBER;22;;
MAXIMO;DOCINFO;CHANGEBY;8;VARCHAR2;120;;
MAXIMO;DOCINFO;CHANGEDATE;9;DATE;7;;
MAXIMO;DOCINFO;DOCLOCATION;10;VARCHAR2;40;;
MAXIMO;DOCINFO;DOCTYPE;11;VARCHAR2;64;;
MAXIMO;DOCINFO;CREATEBY;12;VARCHAR2;120;;
MAXIMO;DOCINFO;URLTYPE;13;VARCHAR2;32;;
MAXIMO;DOCINFO;DMSNAME;14;VARCHAR2;120;;
MAXIMO;DOCINFO;URLNAME;15;VARCHAR2;4000;;
MAXIMO;DOCINFO;URLPARAM1;16;VARCHAR2;128;;
MAXIMO;DOCINFO;URLPARAM2;17;VARCHAR2;128;;
MAXIMO;DOCINFO;URLPARAM3;18;VARCHAR2;32;;
MAXIMO;DOCINFO;URLPARAM4;19;VARCHAR2;32;;
MAXIMO;DOCINFO;URLPARAM5;20;VARCHAR2;32;;
MAXIMO;DOCINFO;PRINTTHRULINKDFLT;21;NUMBER;22;;
MAXIMO;DOCINFO;USEDEFAULTFILEPATH;22;NUMBER;22;;
MAXIMO;DOCINFO;SHOW;23;NUMBER;22;;
MAXIMO;DOCINFO;DOCINFOID;24;NUMBER;22;;
MAXIMO;DOCINFO;LANGCODE;25;VARCHAR2;16;;
MAXIMO;DOCINFO;HASLD;26;NUMBER;22;;
MAXIMO;DOCINFO;ROWSTAMP;27;VARCHAR2;160;;
MAXIMO;DOCINFO;CONTENTUID;28;VARCHAR2;200;;
MAXIMO;DOCINFO;LLYORGID;30;VARCHAR2;32;;
MAXIMO;DOCINFO;LLYSITEID;31;VARCHAR2;32;;
MAXIMO;DOCLINKS;DOCUMENT;1;VARCHAR2;128;;
MAXIMO;DOCLINKS;OWNERTABLE;2;VARCHAR2;120;;
MAXIMO;DOCLINKS;OWNERID;3;NUMBER;22;;
MAXIMO;DOCLINKS;REFERENCE;4;VARCHAR2;32;;
MAXIMO;DOCLINKS;DOCTYPE;5;VARCHAR2;64;;
MAXIMO;DOCLINKS;DOCVERSION;6;VARCHAR2;80;;
MAXIMO;DOCLINKS;GETLATESTVERSION;7;NUMBER;22;;
MAXIMO;DOCLINKS;CREATEBY;8;VARCHAR2;120;;
MAXIMO;DOCLINKS;CREATEDATE;9;DATE;7;;
MAXIMO;DOCLINKS;CHANGEBY;10;VARCHAR2;120;;
MAXIMO;DOCLINKS;CHANGEDATE;11;DATE;7;;
MAXIMO;DOCLINKS;PRINTTHRULINK;12;NUMBER;22;;
MAXIMO;DOCLINKS;COPYLINKTOWO;13;NUMBER;22;;
MAXIMO;DOCLINKS;DOCLINKSID;14;NUMBER;22;;
MAXIMO;DOCLINKS;DOCINFOID;15;NUMBER;22;;
MAXIMO;DOCLINKS;ROWSTAMP;16;VARCHAR2;160;;
MAXIMO;DOCLINKS;ANYWHEREREFID;17;NUMBER;22;;
MAXIMO;DOCTYPES;DOCTYPE;1;VARCHAR2;64;;
MAXIMO;DOCTYPES;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;DOCTYPES;DEFAULTFILEPATH;3;VARCHAR2;1020;;
MAXIMO;DOCTYPES;DOCTYPESID;4;NUMBER;22;;
MAXIMO;DOCTYPES;ROWSTAMP;5;VARCHAR2;160;;
MAXIMO;EXCHANGE;CURRENCYCODE;1;VARCHAR2;32;;
MAXIMO;EXCHANGE;EXCHANGERATE;2;NUMBER;22;14;7
MAXIMO;EXCHANGE;ACTIVEDATE;3;DATE;7;;
MAXIMO;EXCHANGE;EXPIREDATE;4;DATE;7;;
MAXIMO;EXCHANGE;MEMO;5;VARCHAR2;100;;
MAXIMO;EXCHANGE;ENTERDATE;6;DATE;7;;
MAXIMO;EXCHANGE;ENTERBY;7;VARCHAR2;120;;
MAXIMO;EXCHANGE;CURRENCYCODETO;8;VARCHAR2;32;;
MAXIMO;EXCHANGE;ORGID;9;VARCHAR2;32;;
MAXIMO;EXCHANGE;CHANGEBY;10;VARCHAR2;120;;
MAXIMO;EXCHANGE;CHANGEDATE;11;DATE;7;;
MAXIMO;EXCHANGE;EXCHANGEID;12;NUMBER;22;;
MAXIMO;EXCHANGE;ROWSTAMP;13;VARCHAR2;160;;
MAXIMO;FAILURECODE;FAILURECODE;1;VARCHAR2;32;;
MAXIMO;FAILURECODE;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;FAILURECODE;ORGID;3;VARCHAR2;32;;
MAXIMO;FAILURECODE;FAILURECODEID;4;NUMBER;22;;
MAXIMO;FAILURECODE;LANGCODE;5;VARCHAR2;16;;
MAXIMO;FAILURECODE;HASLD;6;NUMBER;22;;
MAXIMO;FAILURECODE;ROWSTAMP;7;VARCHAR2;160;;
MAXIMO;FAILURELIST;FAILURELIST;1;NUMBER;22;;
MAXIMO;FAILURELIST;FAILURECODE;2;VARCHAR2;32;;
MAXIMO;FAILURELIST;PARENT;3;NUMBER;22;;
MAXIMO;FAILURELIST;TYPE;4;VARCHAR2;48;;
MAXIMO;FAILURELIST;ORGID;5;VARCHAR2;32;;
MAXIMO;FAILURELIST;ROWSTAMP;6;VARCHAR2;160;;
MAXIMO;FAILUREREMARK;WONUM;1;VARCHAR2;40;;
MAXIMO;FAILUREREMARK;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;FAILUREREMARK;ENTERDATE;3;DATE;7;;
MAXIMO;FAILUREREMARK;ORGID;4;VARCHAR2;32;;
MAXIMO;FAILUREREMARK;SITEID;5;VARCHAR2;32;;
MAXIMO;FAILUREREMARK;TICKETID;6;VARCHAR2;40;;
MAXIMO;FAILUREREMARK;TICKETCLASS;7;VARCHAR2;64;;
MAXIMO;FAILUREREMARK;FAILUREREMARKID;8;NUMBER;22;;
MAXIMO;FAILUREREMARK;LANGCODE;9;VARCHAR2;16;;
MAXIMO;FAILUREREMARK;HASLD;10;NUMBER;22;;
MAXIMO;FAILUREREMARK;ROWSTAMP;11;VARCHAR2;160;;
